AvgSpotLen	BioSample	Experiment	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	ecotype	isolate	lat_lon	sex	Assay_Type	AssemblyName	BioProject	BioSampleModel	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	age	breed	cultivar	dev_stage	strain	tissue
202	SAMN05930451	SRX2313619	BP-7	2018-05-14	1108	561	2018-05-20	SRR4781519	SRS1771020	BP-7	17-Dec-2008	Bridgeport	BP-7	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930452	SRX2313620	BP-8	2018-05-14	1158	570	2018-05-20	SRR4781521	SRS1771021	BP-8	17-Dec-2008	Bridgeport	BP-8	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930540	SRX2313621	F-49	2018-05-14	1334	624	2018-05-20	SRR4781522	SRS1771022	F-49	23-Nov-2008	Flax Pond	F-49	40.9637 N 73.1342 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930541	SRX2313622	F-4	2018-05-14	1184	596	2018-05-20	SRR4781524	SRS1771023	F-4	23-Nov-2008	Flax Pond	F-4	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930542	SRX2313623	F-50	2018-05-14	19	235	2018-05-20	SRR4781525	SRS1771024	F-50	23-Nov-2008	Flax Pond	F-50	40.9637 N 73.1342 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930543	SRX2313624	F-51	2018-05-14	654	429	2018-05-20	SRR4781527	SRS1771025	F-51	23-Nov-2008	Flax Pond	F-51	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930544	SRX2313625	F-52	2018-05-14	141	275	2018-05-20	SRR4781528	SRS1771026	F-52	23-Nov-2008	Flax Pond	F-52	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930545	SRX2313626	F-53	2018-05-14	1587	692	2018-05-20	SRR4781530	SRS1771027	F-53	23-Nov-2008	Flax Pond	F-53	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930546	SRX2313627	F-54	2018-05-14	1421	641	2018-05-20	SRR4781534	SRS1771028	F-54	23-Nov-2008	Flax Pond	F-54	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930547	SRX2313628	F-5	2018-05-14	728	452	2018-05-20	SRR4781538	SRS1771029	F-5	23-Nov-2008	Flax Pond	F-5	40.9637 N 73.1342 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930548	SRX2313629	F-6	2018-05-14	1417	650	2018-05-20	SRR4781542	SRS1771030	F-6	23-Nov-2008	Flax Pond	F-6	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930549	SRX2313630	F-7	2018-05-14	341	338	2018-05-20	SRR4781545	SRS1771031	F-7	23-Nov-2008	Flax Pond	F-7	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930637	SRX2313631	NBH-47	2018-05-14	7760	4571	2018-05-20	SRR4781548	SRS1771032	NBH-47	22-Jul-2008	New Bedford Harbor	NBH-47	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930638	SRX2313632	NBH-48	2018-05-14	6200	3672	2018-05-20	SRR4781552	SRS1771033	NBH-48	22-Jul-2008	New Bedford Harbor	NBH-48	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930551	SRX2313633	F-9	2018-05-14	1175	582	2018-05-20	SRR4781555	SRS1771034	F-9	23-Nov-2008	Flax Pond	F-9	40.9637 N 73.1342 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930550	SRX2313634	F-8	2018-05-14	963	518	2018-05-20	SRR4781558	SRS1771035	F-8	23-Nov-2008	Flax Pond	F-8	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930606	SRX2313635	NBH-18	2018-05-14	13519	7743	2018-05-20	SRR4781559	SRS1771036	NBH-18	22-Jul-2008	New Bedford Harbor	NBH-18	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930605	SRX2313636	NBH-17	2018-05-14	11595	6657	2018-05-20	SRR4781561	SRS1771037	NBH-17	22-Jul-2008	New Bedford Harbor	NBH-17	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930604	SRX2313637	NBH-16	2018-05-14	10540	5984	2018-05-20	SRR4781562	SRS1771038	NBH-16	22-Jul-2008	New Bedford Harbor	NBH-16	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930603	SRX2313638	NBH-14	2018-05-14	5915	3566	2018-05-20	SRR4781565	SRS1771039	NBH-14	22-Jul-2008	New Bedford Harbor	NBH-14	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930602	SRX2313639	NBH-13	2018-05-14	9233	5440	2018-05-20	SRR4781566	SRS1771040	NBH-13	22-Jul-2008	New Bedford Harbor	NBH-13	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930601	SRX2313640	NBH-12	2018-05-14	10896	6396	2018-05-20	SRR4781568	SRS1771041	NBH-12	22-Jul-2008	New Bedford Harbor	NBH-12	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930600	SRX2313641	NBH-11	2018-05-14	3058	1970	2018-05-20	SRR4781570	SRS1771042	NBH-11	22-Jul-2008	New Bedford Harbor	NBH-11	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930599	SRX2313642	NBH-10	2018-05-14	10369	6115	2018-05-20	SRR4781572	SRS1771043	NBH-10	22-Jul-2008	New Bedford Harbor	NBH-10	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930366	SRX2313643	BI-23	2018-05-14	14451	8281	2018-05-20	SRR4781574	SRS1771044	BI-23	04-Aug-2011	Block Island	BI-23	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930365	SRX2313644	BI-22	2018-05-14	11757	7058	2018-05-20	SRR4781576	SRS1771046	BI-22	04-Aug-2011	Block Island	BI-22	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930364	SRX2313645	BI-21	2018-05-14	7823	4384	2018-05-20	SRR4781578	SRS1771045	BI-21	04-Aug-2011	Block Island	BI-21	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930363	SRX2313646	BI-20	2018-05-14	13333	7844	2018-05-20	SRR4781581	SRS1771047	BI-20	04-Aug-2011	Block Island	BI-20	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930370	SRX2313647	BI-27	2018-05-14	12663	7109	2018-05-20	SRR4781585	SRS1771048	BI-27	04-Aug-2011	Block Island	BI-27	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930369	SRX2313648	BI-26	2018-05-14	7174	4049	2018-05-20	SRR4781591	SRS1771049	BI-26	04-Aug-2011	Block Island	BI-26	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930368	SRX2313649	BI-25	2018-05-14	13156	7408	2018-05-20	SRR4781593	SRS1771050	BI-25	04-Aug-2011	Block Island	BI-25	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930367	SRX2313650	BI-24	2018-05-14	9743	5740	2018-05-20	SRR4781596	SRS1771051	BI-24	04-Aug-2011	Block Island	BI-24	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930639	SRX2313651	NBH-49	2018-05-14	7523	4511	2018-05-20	SRR4781599	SRS1771052	NBH-49	22-Jul-2008	New Bedford Harbor	NBH-49	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930640	SRX2313652	NBH-4	2018-05-14	5369	3265	2018-05-20	SRR4781604	SRS1771053	NBH-4	22-Jul-2008	New Bedford Harbor	NBH-4	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930641	SRX2313653	NBH-56	2018-05-14	8115	4859	2018-05-20	SRR4781607	SRS1771054	NBH-56	22-Jul-2008	New Bedford Harbor	NBH-56	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930642	SRX2313654	NBH-5	2018-05-14	6407	3893	2018-05-20	SRR4781608	SRS1771055	NBH-5	22-Jul-2008	New Bedford Harbor	NBH-5	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930362	SRX2313655	BI-19	2018-05-14	7837	4490	2018-05-20	SRR4781610	SRS1771056	BI-19	04-Aug-2011	Block Island	BI-19	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930361	SRX2313656	BI-17	2018-05-14	12000	6643	2018-05-20	SRR4781612	SRS1771057	BI-17	04-Aug-2011	Block Island	BI-17	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930645	SRX2313657	NBH-8	2018-05-14	5333	3175	2018-05-20	SRR4781614	SRS1771058	NBH-8	22-Jul-2008	New Bedford Harbor	NBH-8	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930646	SRX2313658	NBH-9	2018-05-14	4223	2535	2018-05-20	SRR4781616	SRS1771059	NBH-9	22-Jul-2008	New Bedford Harbor	NBH-9	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930442	SRX2313659	BP-48	2018-05-14	824	478	2018-05-20	SRR4781618	SRS1771060	BP-48	17-Dec-2008	Bridgeport	BP-48	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930441	SRX2313660	BP-47	2018-05-14	964	524	2018-05-20	SRR4781621	SRS1771061	BP-47	17-Dec-2008	Bridgeport	BP-47	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930446	SRX2313661	BP-51	2018-05-14	1260	603	2018-05-20	SRR4781626	SRS1771062	BP-51	17-Dec-2008	Bridgeport	BP-51	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930445	SRX2313662	BP-50	2018-05-14	1153	578	2018-05-20	SRR4781629	SRS1771063	BP-50	17-Dec-2008	Bridgeport	BP-50	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930444	SRX2313663	BP-4	2018-05-14	1107	560	2018-05-20	SRR4781633	SRS1771064	BP-4	17-Dec-2008	Bridgeport	BP-4	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930443	SRX2313664	BP-49	2018-05-14	1219	592	2018-05-20	SRR4781638	SRS1771065	BP-49	17-Dec-2008	Bridgeport	BP-49	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930450	SRX2313665	BP-6	2018-05-14	1463	672	2018-05-20	SRR4781642	SRS1771066	BP-6	17-Dec-2008	Bridgeport	BP-6	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930449	SRX2313666	BP-5	2018-05-14	1051	539	2018-05-20	SRR4781646	SRS1771067	BP-5	17-Dec-2008	Bridgeport	BP-5	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930448	SRX2313667	BP-53	2018-05-14	719	446	2018-05-20	SRR4781651	SRS1771068	BP-53	17-Dec-2008	Bridgeport	BP-53	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930447	SRX2313668	BP-52	2018-05-14	1117	560	2018-05-20	SRR4781655	SRS1771069	BP-52	17-Dec-2008	Bridgeport	BP-52	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930644	SRX2313669	NBH-7	2018-05-14	4728	2836	2018-05-20	SRR4781657	SRS1771070	NBH-7	22-Jul-2008	New Bedford Harbor	NBH-7	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930382	SRX2313670	BI-39	2018-05-14	3415	2107	2018-05-20	SRR4781660	SRS1771071	BI-39	04-Aug-2011	Block Island	BI-39	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930381	SRX2313671	BI-38	2018-05-14	5669	3230	2018-05-20	SRR4781666	SRS1771072	BI-38	04-Aug-2011	Block Island	BI-38	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930384	SRX2313672	BI-41	2018-05-14	5181	3058	2018-05-20	SRR4781671	SRS1771073	BI-41	04-Aug-2011	Block Island	BI-41	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930383	SRX2313673	BI-40	2018-05-14	6815	4143	2018-05-20	SRR4781675	SRS1771074	BI-40	04-Aug-2011	Block Island	BI-40	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930386	SRX2313674	BI-43	2018-05-14	4675	2765	2018-05-20	SRR4781678	SRS1771075	BI-43	04-Aug-2011	Block Island	BI-43	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930385	SRX2313675	BI-42	2018-05-14	4539	2737	2018-05-20	SRR4781682	SRS1771076	BI-42	04-Aug-2011	Block Island	BI-42	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930388	SRX2313676	BI-45	2018-05-14	8697	4953	2018-05-20	SRR4781684	SRS1771077	BI-45	04-Aug-2011	Block Island	BI-45	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930387	SRX2313677	BI-44	2018-05-14	13719	7839	2018-05-20	SRR4781694	SRS1771078	BI-44	04-Aug-2011	Block Island	BI-44	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930390	SRX2313678	BI-47	2018-05-14	3686	2213	2018-05-20	SRR4781696	SRS1771079	BI-47	04-Aug-2011	Block Island	BI-47	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930389	SRX2313679	BI-46	2018-05-14	4507	2701	2018-05-20	SRR4781697	SRS1771080	BI-46	04-Aug-2011	Block Island	BI-46	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
