Assay_Type	AvgSpotLen	BioSample	Experiment	InsertSize	Instrument	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	age	biomaterial_provider	birth_date	body_site	breed	geo_loc_name	isolate	label	pathovar	phenotype	sex	tissue	BioProject	BioSampleModel	Center_Name	Consent	LibraryLayout	Platform	SRA_Study	collection_date
WGS	200	SAMN02743832	SRX535405	0	Illumina HiSeq 2000	RANDOM	GENOMIC	D_Ra_C16	2014-05-13	1998	1477	Corvus corone corone	2014-05-30	SRR1284378	SRS604018	D_Ra_C16	NA	NA		blood	NA	Radolfzell, Germany	NA	D_Ra_C16	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743832	SRX535405	0	Illumina HiSeq 2000	RANDOM	GENOMIC	D_Ra_C16	2014-05-13	1993	1463	Corvus corone corone	2014-05-30	SRR1284379	SRS604018	D_Ra_C16	NA	NA		blood	NA	Radolfzell, Germany	NA	D_Ra_C16	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743832	SRX535405	0	Illumina HiSeq 2000	RANDOM	GENOMIC	D_Ra_C16	2014-05-13	2026	1489	Corvus corone corone	2014-05-30	SRR1284380	SRS604018	D_Ra_C16	NA	NA		blood	NA	Radolfzell, Germany	NA	D_Ra_C16	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743832	SRX535405	0	Illumina HiSeq 2000	RANDOM	GENOMIC	D_Ra_C16	2014-05-14	14233	10079	Corvus corone corone	2014-05-30	SRR1284381	SRS604018	D_Ra_C16	NA	NA		blood	NA	Radolfzell, Germany	NA	D_Ra_C16	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743833	SRX535406	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C01	2014-05-13	1362	969	Corvus corone corone	2014-05-30	SRR1284382	SRS604019	E_Vi_C01	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C01	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743833	SRX535406	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C01	2014-05-13	4076	2975	Corvus corone corone	2014-05-30	SRR1284383	SRS604019	E_Vi_C01	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C01	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743833	SRX535406	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C01	2014-05-13	4050	2958	Corvus corone corone	2014-05-30	SRR1284384	SRS604019	E_Vi_C01	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C01	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743833	SRX535406	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C01	2014-05-13	4133	2969	Corvus corone corone	2014-05-30	SRR1284385	SRS604019	E_Vi_C01	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C01	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743833	SRX535406	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C01	2014-05-13	4114	2946	Corvus corone corone	2014-05-30	SRR1284386	SRS604019	E_Vi_C01	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C01	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743834	SRX535407	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C05	2014-05-13	2019	1476	Corvus corone corone	2014-05-30	SRR1284387	SRS604020	E_Vi_C05	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C05	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743834	SRX535407	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C05	2014-05-13	4006	2967	Corvus corone corone	2014-05-30	SRR1284388	SRS604020	E_Vi_C05	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C05	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743834	SRX535407	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C05	2014-05-13	4007	2952	Corvus corone corone	2014-05-30	SRR1284389	SRS604020	E_Vi_C05	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C05	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743834	SRX535407	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C05	2014-05-13	4006	2940	Corvus corone corone	2014-05-30	SRR1284390	SRS604020	E_Vi_C05	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C05	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743835	SRX535409	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C08	2014-05-13	2213	1588	Corvus corone corone	2014-05-30	SRR1284391	SRS604021	E_Vi_C08	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C08	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743835	SRX535409	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C08	2014-05-13	1767	1298	Corvus corone corone	2014-05-30	SRR1284392	SRS604021	E_Vi_C08	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C08	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743835	SRX535409	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C08	2014-05-13	1758	1292	Corvus corone corone	2014-05-30	SRR1284393	SRS604021	E_Vi_C08	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C08	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743835	SRX535409	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C08	2014-05-13	1801	1306	Corvus corone corone	2014-05-30	SRR1284394	SRS604021	E_Vi_C08	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C08	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743835	SRX535409	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C08	2014-05-13	1798	1301	Corvus corone corone	2014-05-30	SRR1284395	SRS604021	E_Vi_C08	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C08	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743836	SRX535410	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C14	2014-05-13	855	521	Corvus corone corone	2014-05-30	SRR1284396	SRS604022	E_Vi_C14	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C14	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743836	SRX535410	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C14	2014-05-13	2788	1960	Corvus corone corone	2014-05-30	SRR1284397	SRS604022	E_Vi_C14	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C14	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743836	SRX535410	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C14	2014-05-13	2758	1942	Corvus corone corone	2014-05-30	SRR1284398	SRS604022	E_Vi_C14	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C14	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743836	SRX535410	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C14	2014-05-13	2863	1973	Corvus corone corone	2014-05-30	SRR1284399	SRS604022	E_Vi_C14	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C14	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743837	SRX535411	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C19	2014-05-13	3023	2253	Corvus corone corone	2014-05-30	SRR1284400	SRS604023	E_Vi_C19	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C19	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743837	SRX535411	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C19	2014-05-13	3395	2493	Corvus corone corone	2014-05-30	SRR1284401	SRS604023	E_Vi_C19	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C19	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743837	SRX535411	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C19	2014-05-13	3374	2498	Corvus corone corone	2014-05-30	SRR1284402	SRS604023	E_Vi_C19	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C19	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743837	SRX535411	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C19	2014-05-13	3353	2429	Corvus corone corone	2014-05-30	SRR1284403	SRS604023	E_Vi_C19	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C19	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743838	SRX535412	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C22	2014-05-13	2275	1406	Corvus corone corone	2014-05-30	SRR1284404	SRS604024	E_Vi_C22	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C22	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743838	SRX535412	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C22	2014-05-13	2229	1584	Corvus corone corone	2014-05-30	SRR1284405	SRS604024	E_Vi_C22	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C22	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743838	SRX535412	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C22	2014-05-13	2206	1570	Corvus corone corone	2014-05-30	SRR1284406	SRS604024	E_Vi_C22	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C22	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743838	SRX535412	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C22	2014-05-13	2242	1563	Corvus corone corone	2014-05-30	SRR1284407	SRS604024	E_Vi_C22	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C22	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743839	SRX535472	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C23	2014-05-13	1845	1348	Corvus corone corone	2014-05-30	SRR1284408	SRS604085	E_Vi_C23	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C23	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743839	SRX535472	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C23	2014-05-13	4058	3005	Corvus corone corone	2014-05-30	SRR1284409	SRS604085	E_Vi_C23	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C23	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743839	SRX535472	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C23	2014-05-13	4056	2989	Corvus corone corone	2014-05-30	SRR1284410	SRS604085	E_Vi_C23	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C23	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743839	SRX535472	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C23	2014-05-13	4055	2975	Corvus corone corone	2014-05-30	SRR1284411	SRS604085	E_Vi_C23	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C23	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743840	SRX535473	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C32	2014-05-13	2929	2086	Corvus corone corone	2014-05-30	SRR1284412	SRS604086	E_Vi_C32	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C32	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743840	SRX535473	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C32	2014-05-13	1816	1327	Corvus corone corone	2014-05-30	SRR1284413	SRS604086	E_Vi_C32	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C32	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743840	SRX535473	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C32	2014-05-13	1804	1319	Corvus corone corone	2014-05-30	SRR1284414	SRS604086	E_Vi_C32	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C32	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743840	SRX535473	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C32	2014-05-13	1843	1327	Corvus corone corone	2014-05-30	SRR1284415	SRS604086	E_Vi_C32	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C32	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743840	SRX535473	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C32	2014-05-13	1834	1317	Corvus corone corone	2014-05-30	SRR1284416	SRS604086	E_Vi_C32	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C32	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743841	SRX535474	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C37	2014-05-13	1156	714	Corvus corone corone	2014-05-30	SRR1284417	SRS604087	E_Vi_C37	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C37	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743841	SRX535474	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C37	2014-05-13	2630	1870	Corvus corone corone	2014-05-30	SRR1284418	SRS604087	E_Vi_C37	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C37	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743841	SRX535474	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C37	2014-05-13	2606	1855	Corvus corone corone	2014-05-30	SRR1284419	SRS604087	E_Vi_C37	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C37	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743841	SRX535474	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C37	2014-05-13	2731	1903	Corvus corone corone	2014-05-30	SRR1284420	SRS604087	E_Vi_C37	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C37	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743842	SRX535475	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C44	2014-05-13	2636	1974	Corvus corone corone	2014-05-30	SRR1284421	SRS604088	E_Vi_C44	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C44	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743842	SRX535475	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C44	2014-05-13	3076	2279	Corvus corone corone	2014-05-30	SRR1284422	SRS604088	E_Vi_C44	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C44	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743842	SRX535475	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C44	2014-05-13	3056	2274	Corvus corone corone	2014-05-30	SRR1284423	SRS604088	E_Vi_C44	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C44	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743842	SRX535475	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C44	2014-05-13	3117	2282	Corvus corone corone	2014-05-30	SRR1284424	SRS604088	E_Vi_C44	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C44	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743843	SRX535476	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C46	2014-05-13	1935	1445	Corvus corone corone	2014-05-30	SRR1284425	SRS604089	E_Vi_C46	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C46	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743843	SRX535476	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C46	2014-05-13	2275	1677	Corvus corone corone	2014-05-30	SRR1284426	SRS604089	E_Vi_C46	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C46	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743843	SRX535476	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C46	2014-05-13	2263	1680	Corvus corone corone	2014-05-30	SRR1284427	SRS604089	E_Vi_C46	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C46	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743843	SRX535476	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C46	2014-05-13	2316	1685	Corvus corone corone	2014-05-30	SRR1284428	SRS604089	E_Vi_C46	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C46	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743844	SRX535477	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C48	2014-05-13	2864	2103	Corvus corone corone	2014-05-30	SRR1284429	SRS604090	E_Vi_C48	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C48	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743844	SRX535477	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C48	2014-05-13	2872	2122	Corvus corone corone	2014-05-30	SRR1284430	SRS604090	E_Vi_C48	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C48	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743844	SRX535477	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C48	2014-05-13	2861	2099	Corvus corone corone	2014-05-30	SRR1284431	SRS604090	E_Vi_C48	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C48	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743844	SRX535477	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C48	2014-05-13	2913	2139	Corvus corone corone	2014-05-30	SRR1284432	SRS604090	E_Vi_C48	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C48	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743845	SRX535478	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C51	2014-05-13	1825	1330	Corvus corone corone	2014-05-30	SRR1284433	SRS604091	E_Vi_C51	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C51	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743845	SRX535478	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C51	2014-05-13	2709	2005	Corvus corone corone	2014-05-30	SRR1284434	SRS604091	E_Vi_C51	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C51	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743845	SRX535478	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C51	2014-05-13	2705	1992	Corvus corone corone	2014-05-30	SRR1284435	SRS604091	E_Vi_C51	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C51	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743845	SRX535478	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C51	2014-05-13	2706	1983	Corvus corone corone	2014-05-30	SRR1284436	SRS604091	E_Vi_C51	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C51	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743846	SRX535479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C57	2014-05-13	4026	2958	Corvus corone corone	2014-05-30	SRR1284437	SRS604092	E_Vi_C57	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C57	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743846	SRX535479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C57	2014-05-13	4	2	Corvus corone corone	2014-05-30	SRR1284438	SRS604092	E_Vi_C57	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C57	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743846	SRX535479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C57	2014-05-13	4	2	Corvus corone corone	2014-05-30	SRR1284439	SRS604092	E_Vi_C57	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C57	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743846	SRX535479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C57	2014-05-13	3	2	Corvus corone corone	2014-05-30	SRR1284440	SRS604092	E_Vi_C57	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C57	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743846	SRX535479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C57	2014-05-14	25270	18160	Corvus corone corone	2014-05-30	SRR1284441	SRS604092	E_Vi_C57	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C57	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02743847	SRX535480	0	Illumina HiSeq 2000	RANDOM	GENOMIC	E_Vi_C58	2014-05-13	1895	1395	Corvus corone corone	2014-05-30	SRR1284442	SRS604093	E_Vi_C58	NA	NA		blood	NA	Villaseca de la Sorriba, Spain	NA	E_Vi_C58	blood		Male		PRJNA192205	Model organism or animal	UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
