Assay_Type	AvgSpotLen	BioSample	Experiment	InsertSize	Instrument	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	age	biomaterial_provider	birth_date	body_site	breed	geo_loc_name	isolate	label	pathovar	phenotype	sex	tissue	BioProject	BioSampleModel	Center_Name	Consent	LibraryLayout	Platform	SRA_Study	collection_date
WGS	200	SAMN02439821	SRX532430	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H07	2014-05-05	1615	1157	Corvus cornix cornix	2014-05-30	SRR1269697	SRS601383	S_Ri_H07				blood		Sweden: Rimbo		S_Ri_H07	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439821	SRX532430	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H07	2014-05-05	1596	1141	Corvus cornix cornix	2014-05-30	SRR1269698	SRS601383	S_Ri_H07				blood		Sweden: Rimbo		S_Ri_H07	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439822	SRX532431	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H23	2014-05-05	2213	1559	Corvus cornix cornix	2014-05-30	SRR1269699	SRS601384	S_Ri_H23				blood		Sweden: Rimbo		S_Ri_H23	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439822	SRX532431	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H23	2014-05-05	1868	1352	Corvus cornix cornix	2014-05-30	SRR1269700	SRS601384	S_Ri_H23				blood		Sweden: Rimbo		S_Ri_H23	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439822	SRX532431	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H23	2014-05-05	1853	1342	Corvus cornix cornix	2014-05-30	SRR1269701	SRS601384	S_Ri_H23				blood		Sweden: Rimbo		S_Ri_H23	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439822	SRX532431	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H23	2014-05-05	1886	1340	Corvus cornix cornix	2014-05-30	SRR1269702	SRS601384	S_Ri_H23				blood		Sweden: Rimbo		S_Ri_H23	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439822	SRX532431	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H23	2014-05-05	1869	1324	Corvus cornix cornix	2014-05-30	SRR1269703	SRS601384	S_Ri_H23				blood		Sweden: Rimbo		S_Ri_H23	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439823	SRX532432	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H29	2014-05-05	1871	1375	Corvus cornix cornix	2014-05-30	SRR1269720	SRS601385	S_Ri_H29				blood		Sweden: Rimbo		S_Ri_H29	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439823	SRX532432	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H29	2014-05-05	2927	2161	Corvus cornix cornix	2014-05-30	SRR1269721	SRS601385	S_Ri_H29				blood		Sweden: Rimbo		S_Ri_H29	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439823	SRX532432	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H29	2014-05-05	2920	2141	Corvus cornix cornix	2014-05-30	SRR1269722	SRS601385	S_Ri_H29				blood		Sweden: Rimbo		S_Ri_H29	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439823	SRX532432	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H29	2014-05-05	2964	2176	Corvus cornix cornix	2014-05-30	SRR1269723	SRS601385	S_Ri_H29				blood		Sweden: Rimbo		S_Ri_H29	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439824	SRX532458	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H43	2014-05-05	2603	1877	Corvus cornix cornix	2014-05-30	SRR1269724	SRS601411	S_Ri_H43				blood		Sweden: Rimbo		S_Ri_H43	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439824	SRX532458	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H43	2014-05-05	2577	1862	Corvus cornix cornix	2014-05-30	SRR1269725	SRS601411	S_Ri_H43				blood		Sweden: Rimbo		S_Ri_H43	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439824	SRX532458	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H43	2014-05-05	1935	1239	Corvus cornix cornix	2014-05-30	SRR1269726	SRS601411	S_Ri_H43				blood		Sweden: Rimbo		S_Ri_H43	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439824	SRX532458	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Ri_H43	2014-05-05	2618	1856	Corvus cornix cornix	2014-05-30	SRR1269727	SRS601411	S_Ri_H43				blood		Sweden: Rimbo		S_Ri_H43	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439825	SRX533476	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H03	2014-05-06	3850	2833	Corvus cornix cornix	2014-05-30	SRR1271605	SRS602279	S_Up_H03				blood		Sweden: Uppsala		S_Up_H03	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439825	SRX533476	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H03	2014-05-06	3845	2850	Corvus cornix cornix	2014-05-30	SRR1271606	SRS602279	S_Up_H03				blood		Sweden: Uppsala		S_Up_H03	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439825	SRX533476	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H03	2014-05-06	3239	2416	Corvus cornix cornix	2014-05-30	SRR1271609	SRS602279	S_Up_H03				blood		Sweden: Uppsala		S_Up_H03	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439825	SRX533476	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H03	2014-05-08	3980	2892	Corvus cornix cornix	2014-05-30	SRR1271610	SRS602279	S_Up_H03				blood		Sweden: Uppsala		S_Up_H03	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439825	SRX533476	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H03	2014-05-08	11574	8146	Corvus cornix cornix	2014-05-30	SRR1271611	SRS602279	S_Up_H03				blood		Sweden: Uppsala		S_Up_H03	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439826	SRX533477	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H09	2014-05-06	2042	1507	Corvus cornix cornix	2014-05-30	SRR1271612	SRS602280	S_Up_H09				blood		Sweden: Uppsala		S_Up_H09	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439826	SRX533477	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H09	2014-05-06	2028	1506	Corvus cornix cornix	2014-05-30	SRR1271614	SRS602280	S_Up_H09				blood		Sweden: Uppsala		S_Up_H09	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439826	SRX533477	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H09	2014-05-06	2050	1531	Corvus cornix cornix	2014-05-30	SRR1271615	SRS602280	S_Up_H09				blood		Sweden: Uppsala		S_Up_H09	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439826	SRX533477	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H09	2014-05-08	2033	1480	Corvus cornix cornix	2014-05-30	SRR1271616	SRS602280	S_Up_H09				blood		Sweden: Uppsala		S_Up_H09	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439826	SRX533477	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H09	2014-05-08	20746	14781	Corvus cornix cornix	2014-05-30	SRR1271617	SRS602280	S_Up_H09				blood		Sweden: Uppsala		S_Up_H09	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439827	SRX533478	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H16	2014-05-06	2777	1978	Corvus cornix cornix	2014-05-30	SRR1271618	SRS602281	S_Up_H16				blood		Sweden: Uppsala		S_Up_H16	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439827	SRX533478	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H16	2014-05-06	2750	1963	Corvus cornix cornix	2014-05-30	SRR1271619	SRS602281	S_Up_H16				blood		Sweden: Uppsala		S_Up_H16	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439827	SRX533478	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H16	2014-05-08	2836	1983	Corvus cornix cornix	2014-05-30	SRR1271620	SRS602281	S_Up_H16				blood		Sweden: Uppsala		S_Up_H16	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439827	SRX533478	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H16	2014-05-06	954	592	Corvus cornix cornix	2014-05-30	SRR1271621	SRS602281	S_Up_H16				blood		Sweden: Uppsala		S_Up_H16	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439828	SRX533479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H24	2014-05-06	3195	2347	Corvus cornix cornix	2014-05-30	SRR1271622	SRS602282	S_Up_H24				blood		Sweden: Uppsala		S_Up_H24	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439828	SRX533479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H24	2014-05-07	3426	2530	Corvus cornix cornix	2014-05-30	SRR1271623	SRS602282	S_Up_H24				blood		Sweden: Uppsala		S_Up_H24	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439828	SRX533479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H24	2014-05-07	3428	2516	Corvus cornix cornix	2014-05-30	SRR1271624	SRS602282	S_Up_H24				blood		Sweden: Uppsala		S_Up_H24	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439828	SRX533479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H24	2014-05-07	3484	2560	Corvus cornix cornix	2014-05-30	SRR1271625	SRS602282	S_Up_H24				blood		Sweden: Uppsala		S_Up_H24	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439828	SRX533479	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H24	2014-05-08	8300	5800	Corvus cornix cornix	2014-05-30	SRR1271626	SRS602282	S_Up_H24				blood		Sweden: Uppsala		S_Up_H24	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439829	SRX533480	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H29	2014-05-07	2637	1948	Corvus cornix cornix	2014-05-30	SRR1271627	SRS602283	S_Up_H29				blood		Sweden: Uppsala		S_Up_H29	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439829	SRX533480	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H29	2014-05-07	2625	1949	Corvus cornix cornix	2014-05-30	SRR1271628	SRS602283	S_Up_H29				blood		Sweden: Uppsala		S_Up_H29	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439829	SRX533480	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H29	2014-05-06	2633	1969	Corvus cornix cornix	2014-05-30	SRR1271629	SRS602283	S_Up_H29				blood		Sweden: Uppsala		S_Up_H29	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439829	SRX533480	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H29	2014-05-08	2657	1938	Corvus cornix cornix	2014-05-30	SRR1271630	SRS602283	S_Up_H29				blood		Sweden: Uppsala		S_Up_H29	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439829	SRX533480	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H29	2014-05-09	22479	15675	Corvus cornix cornix	2014-05-30	SRR1271631	SRS602283	S_Up_H29				blood		Sweden: Uppsala		S_Up_H29	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439830	SRX533481	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H37	2014-05-07	748	547	Corvus cornix cornix	2014-05-30	SRR1271632	SRS602284	S_Up_H37				blood		Sweden: Uppsala		S_Up_H37	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439830	SRX533481	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H37	2014-05-07	1657	1229	Corvus cornix cornix	2014-05-30	SRR1271633	SRS602284	S_Up_H37				blood		Sweden: Uppsala		S_Up_H37	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439830	SRX533481	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H37	2014-05-07	1658	1223	Corvus cornix cornix	2014-05-30	SRR1271634	SRS602284	S_Up_H37				blood		Sweden: Uppsala		S_Up_H37	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439830	SRX533481	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H37	2014-05-07	1657	1218	Corvus cornix cornix	2014-05-30	SRR1271635	SRS602284	S_Up_H37				blood		Sweden: Uppsala		S_Up_H37	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439830	SRX533481	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H37	2014-05-09	6477	4574	Corvus cornix cornix	2014-05-30	SRR1271636	SRS602284	S_Up_H37				blood		Sweden: Uppsala		S_Up_H37	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439831	SRX533482	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H43	2014-05-07	3643	2675	Corvus cornix cornix	2014-05-30	SRR1271637	SRS602285	S_Up_H43				blood		Sweden: Uppsala		S_Up_H43	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439831	SRX533482	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H43	2014-05-08	3553	2625	Corvus cornix cornix	2014-05-30	SRR1271638	SRS602285	S_Up_H43				blood		Sweden: Uppsala		S_Up_H43	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439831	SRX533482	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H43	2014-05-09	3542	2599	Corvus cornix cornix	2014-05-30	SRR1271639	SRS602285	S_Up_H43				blood		Sweden: Uppsala		S_Up_H43	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439831	SRX533482	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H43	2014-05-08	3603	2646	Corvus cornix cornix	2014-05-30	SRR1271640	SRS602285	S_Up_H43				blood		Sweden: Uppsala		S_Up_H43	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439832	SRX533484	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H47	2014-05-06	2031	1272	Corvus cornix cornix	2014-05-30	SRR1271641	SRS602287	S_Up_H47				blood		Sweden: Uppsala		S_Up_H47	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439832	SRX533484	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H47	2014-05-07	2501	1794	Corvus cornix cornix	2014-05-30	SRR1271642	SRS602287	S_Up_H47				blood		Sweden: Uppsala		S_Up_H47	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439832	SRX533484	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H47	2014-05-07	2489	1787	Corvus cornix cornix	2014-05-30	SRR1271643	SRS602287	S_Up_H47				blood		Sweden: Uppsala		S_Up_H47	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439832	SRX533484	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H47	2014-05-08	2678	1885	Corvus cornix cornix	2014-05-30	SRR1271644	SRS602287	S_Up_H47				blood		Sweden: Uppsala		S_Up_H47	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439832	SRX533484	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H47	2014-05-09	10749	7583	Corvus cornix cornix	2014-05-30	SRR1271656	SRS602287	S_Up_H47				blood		Sweden: Uppsala		S_Up_H47	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439833	SRX533485	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H51	2014-05-07	5641	4126	Corvus cornix cornix	2014-05-30	SRR1271660	SRS602288	S_Up_H51				blood		Sweden: Uppsala		S_Up_H51	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439833	SRX533485	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H51	2014-05-08	1972	1464	Corvus cornix cornix	2014-05-30	SRR1271661	SRS602288	S_Up_H51				blood		Sweden: Uppsala		S_Up_H51	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439833	SRX533485	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H51	2014-05-08	1974	1458	Corvus cornix cornix	2014-05-30	SRR1271662	SRS602288	S_Up_H51				blood		Sweden: Uppsala		S_Up_H51	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439833	SRX533485	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H51	2014-05-08	1970	1450	Corvus cornix cornix	2014-05-30	SRR1271663	SRS602288	S_Up_H51				blood		Sweden: Uppsala		S_Up_H51	blood		Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439834	SRX533486	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H52	2014-05-07	2018	1475	Corvus cornix cornix	2014-05-30	SRR1271664	SRS602289	S_Up_H52				blood		Sweden: Uppsala	S_Up_H52				Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439834	SRX533486	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H52	2014-05-08	3587	2655	Corvus cornix cornix	2014-05-30	SRR1271665	SRS602289	S_Up_H52				blood		Sweden: Uppsala	S_Up_H52				Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439834	SRX533486	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H52	2014-05-08	3589	2642	Corvus cornix cornix	2014-05-30	SRR1271666	SRS602289	S_Up_H52				blood		Sweden: Uppsala	S_Up_H52				Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
WGS	200	SAMN02439834	SRX533486	0	Illumina HiSeq 2000	RANDOM	GENOMIC	S_Up_H52	2014-05-08	3586	2630	Corvus cornix cornix	2014-05-30	SRR1271667	SRS602289	S_Up_H52				blood		Sweden: Uppsala	S_Up_H52				Male		PRJNA192205		UPPSALA UNIVERSITY	public	PAIRED	ILLUMINA	SRP022901	2010
