AvgSpotLen	BioSample	Experiment	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	ecotype	isolate	lat_lon	sex	Assay_Type	AssemblyName	BioProject	BioSampleModel	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	age	breed	cultivar	dev_stage	strain	tissue
199	SAMN05930611	SRX2313682	NBH-22	5/14/18	9045	5380	5/20/18	SRR4781702	SRS1771083	NBH-22	22-Jul-08	New Bedford Harbor	NBH-22	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930612	SRX2313683	NBH-23	5/14/18	8164	4872	5/20/18	SRR4781704	SRS1771084	NBH-23	22-Jul-08	New Bedford Harbor	NBH-23	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930613	SRX2313688	NBH-24	5/14/18	13007	7515	5/20/18	SRR4781713	SRS1771089	NBH-24	22-Jul-08	New Bedford Harbor	NBH-24	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930614	SRX2313689	NBH-25	5/14/18	10544	5931	5/20/18	SRR4781714	SRS1771090	NBH-25	22-Jul-08	New Bedford Harbor	NBH-25	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930615	SRX2313686	NBH-26	5/14/18	12322	7217	5/20/18	SRR4781709	SRS1771087	NBH-26	22-Jul-08	New Bedford Harbor	NBH-26	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930616	SRX2313687	NBH-27	5/14/18	7990	4805	5/20/18	SRR4781711	SRS1771088	NBH-27	22-Jul-08	New Bedford Harbor	NBH-27	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930617	SRX2313718	NBH-28	5/14/18	12018	7183	5/20/18	SRR4781760	SRS1771117	NBH-28	22-Jul-08	New Bedford Harbor	NBH-28	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930618	SRX2313717	NBH-29	5/14/18	7998	4740	5/20/18	SRR4781758	SRS1771118	NBH-29	22-Jul-08	New Bedford Harbor	NBH-29	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930620	SRX2313719	NBH-30	5/14/18	10408	6075	5/20/18	SRR4781761	SRS1771120	NBH-30	22-Jul-08	New Bedford Harbor	NBH-30	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930621	SRX2313722	NBH-31	5/14/18	6081	3680	5/20/18	SRR4781766	SRS1771123	NBH-31	22-Jul-08	New Bedford Harbor	NBH-31	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930622	SRX2313721	NBH-32	5/14/18	5310	3202	5/20/18	SRR4781765	SRS1771122	NBH-32	22-Jul-08	New Bedford Harbor	NBH-32	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930623	SRX2313724	NBH-33	5/14/18	7724	4407	5/20/18	SRR4781770	SRS1771127	NBH-33	22-Jul-08	New Bedford Harbor	NBH-33	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930624	SRX2313723	NBH-34	5/14/18	8868	5183	5/20/18	SRR4781769	SRS1771124	NBH-34	22-Jul-08	New Bedford Harbor	NBH-34	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930625	SRX2313726	NBH-35	5/14/18	7532	4334	5/20/18	SRR4781773	SRS1771126	NBH-35	22-Jul-08	New Bedford Harbor	NBH-35	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930626	SRX2313725	NBH-36	5/14/18	10505	6151	5/20/18	SRR4781772	SRS1771125	NBH-36	22-Jul-08	New Bedford Harbor	NBH-36	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930627	SRX2313743	NBH-37	5/14/18	10543	6087	5/20/18	SRR4781814	SRS1771144	NBH-37	22-Jul-08	New Bedford Harbor	NBH-37	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930628	SRX2313744	NBH-38	5/14/18	7794	4580	5/20/18	SRR4781816	SRS1771145	NBH-38	22-Jul-08	New Bedford Harbor	NBH-38	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930629	SRX2313749	NBH-39	5/14/18	8198	4687	5/20/18	SRR4781824	SRS1771149	NBH-39	22-Jul-08	New Bedford Harbor	NBH-39	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930640	SRX2313652	NBH-4	5/14/18	5369	3265	5/20/18	SRR4781604	SRS1771053	NBH-4	22-Jul-08	New Bedford Harbor	NBH-4	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930630	SRX2313750	NBH-40	5/14/18	5485	3244	5/20/18	SRR4781826	SRS1771151	NBH-40	22-Jul-08	New Bedford Harbor	NBH-40	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930631	SRX2313751	NBH-41	5/14/18	6101	3646	5/20/18	SRR4781828	SRS1771152	NBH-41	22-Jul-08	New Bedford Harbor	NBH-41	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930632	SRX2313752	NBH-42	5/14/18	7585	4595	5/20/18	SRR4781830	SRS1771153	NBH-42	22-Jul-08	New Bedford Harbor	NBH-42	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930633	SRX2313745	NBH-43	5/14/18	12562	7185	5/20/18	SRR4781818	SRS1771146	NBH-43	22-Jul-08	New Bedford Harbor	NBH-43	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930634	SRX2313746	NBH-44	5/14/18	8234	4802	5/20/18	SRR4781820	SRS1771147	NBH-44	22-Jul-08	New Bedford Harbor	NBH-44	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930635	SRX2313747	NBH-45	5/14/18	7725	4522	5/20/18	SRR4781821	SRS1771148	NBH-45	22-Jul-08	New Bedford Harbor	NBH-45	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930636	SRX2313748	NBH-46	5/14/18	8736	5075	5/20/18	SRR4781823	SRS1771150	NBH-46	22-Jul-08	New Bedford Harbor	NBH-46	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930637	SRX2313631	NBH-47	5/14/18	7760	4571	5/20/18	SRR4781548	SRS1771032	NBH-47	22-Jul-08	New Bedford Harbor	NBH-47	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930638	SRX2313632	NBH-48	5/14/18	6200	3672	5/20/18	SRR4781552	SRS1771033	NBH-48	22-Jul-08	New Bedford Harbor	NBH-48	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930639	SRX2313651	NBH-49	5/14/18	7523	4511	5/20/18	SRR4781599	SRS1771052	NBH-49	22-Jul-08	New Bedford Harbor	NBH-49	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930642	SRX2313654	NBH-5	5/14/18	6407	3893	5/20/18	SRR4781608	SRS1771055	NBH-5	22-Jul-08	New Bedford Harbor	NBH-5	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930641	SRX2313653	NBH-56	5/14/18	8115	4859	5/20/18	SRR4781607	SRS1771054	NBH-56	22-Jul-08	New Bedford Harbor	NBH-56	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930643	SRX2313568	NBH-6	5/14/18	8454	5028	5/20/18	SRR4781355	SRS1770969	NBH-6	22-Jul-08	New Bedford Harbor	NBH-6	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930644	SRX2313669	NBH-7	5/14/18	4728	2836	5/20/18	SRR4781657	SRS1771070	NBH-7	22-Jul-08	New Bedford Harbor	NBH-7	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930645	SRX2313657	NBH-8	5/14/18	5333	3175	5/20/18	SRR4781614	SRS1771058	NBH-8	22-Jul-08	New Bedford Harbor	NBH-8	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930646	SRX2313658	NBH-9	5/14/18	4223	2535	5/20/18	SRR4781616	SRS1771059	NBH-9	22-Jul-08	New Bedford Harbor	NBH-9	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
