AvgSpotLen	BioSample	Experiment	Instrument	LibraryLayout	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	Sample_Name	breed	collection_date	geo_loc_name	isolate	isolation_source	sex	sub_species	tissue	Assay_Type	BioProject	BioSampleModel	Consent	InsertSize	LibrarySelection	SRA_Study
202	SAMN05572375	SRX2020964	Illumina HiSeq 2500	PAIRED	GENOMIC	86	2016-08-15	3996	2383	Heliconius erato	ILLUMINA	2016-08-17	SRR4032817	SRS1615655	STRI_6478	86	NA	Panama	STRI_6478	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572376	SRX2020965	Illumina HiSeq 2500	PAIRED	GENOMIC	87	2016-08-15	3784	2254	Heliconius erato	ILLUMINA	2016-08-17	SRR4032818	SRS1615656	STRI_6495	87	NA	Panama	STRI_6495	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572377	SRX2020966	Illumina HiSeq 2500	PAIRED	GENOMIC	88	2016-08-15	3194	1913	Heliconius erato	ILLUMINA	2016-08-17	SRR4032819	SRS1615657	STRI_6501	88	NA	Panama	STRI_6501	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572378	SRX2020967	Illumina HiSeq 2500	PAIRED	GENOMIC	89	2016-08-15	3770	2295	Heliconius erato	ILLUMINA	2016-08-17	SRR4032820	SRS1615658	STRI_6502	89	NA	Panama	STRI_6502	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572379	SRX2020968	Illumina HiSeq 2500	PAIRED	GENOMIC	90	2016-08-15	3981	2376	Heliconius erato	ILLUMINA	2016-08-17	SRR4032821	SRS1615659	STRI_6506	90	NA	Panama	STRI_6506	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572299	SRX2020969	Illumina HiSeq 2500	PAIRED	GENOMIC	10	2016-08-15	2352	1484	Heliconius erato	ILLUMINA	2016-08-17	SRR4032822	SRS1615660	STRI_6529	10	NA	Panama	STRI_6529	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572380	SRX2020970	Illumina HiSeq 2500	PAIRED	GENOMIC	91	2016-08-15	2784	1665	Heliconius erato	ILLUMINA	2016-08-17	SRR4032823	SRS1615661	STRI_6500	91	NA	Panama	STRI_6500	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572381	SRX2020971	Illumina HiSeq 2500	PAIRED	GENOMIC	92	2016-08-15	3805	2267	Heliconius erato	ILLUMINA	2016-08-17	SRR4032824	SRS1615662	STRI_6503	92	NA	Panama	STRI_6503	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572382	SRX2020972	Illumina HiSeq 2500	PAIRED	GENOMIC	93	2016-08-15	3307	1981	Heliconius erato	ILLUMINA	2016-08-17	SRR4032825	SRS1615663	STRI_6505	93	NA	Panama	STRI_6505	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572383	SRX2020973	Illumina HiSeq 2500	PAIRED	GENOMIC	94	2016-08-15	3568	2134	Heliconius erato	ILLUMINA	2016-08-17	SRR4032826	SRS1615664	STRI_6493	94	NA	Panama	STRI_6493	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572384	SRX2020974	Illumina HiSeq 2500	PAIRED	GENOMIC	95	2016-08-15	3492	2133	Heliconius erato	ILLUMINA	2016-08-17	SRR4032827	SRS1615665	STRI_6494	95	NA	Panama	STRI_6494	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572385	SRX2020975	Illumina HiSeq 2500	PAIRED	GENOMIC	96	2016-08-15	4565	2729	Heliconius erato	ILLUMINA	2016-08-17	SRR4032828	SRS1615666	STRI_6496	96	NA	Panama	STRI_6496	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572386	SRX2020976	Illumina HiSeq 2500	PAIRED	GENOMIC	97	2016-08-15	3340	2021	Heliconius erato	ILLUMINA	2016-08-17	SRR4032829	SRS1615667	STRI_6497	97	NA	Panama	STRI_6497	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572387	SRX2020977	Illumina HiSeq 2500	PAIRED	GENOMIC	98	2016-08-15	3745	2248	Heliconius erato	ILLUMINA	2016-08-17	SRR4032830	SRS1615668	STRI_6498	98	NA	Panama	STRI_6498	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572388	SRX2020978	Illumina HiSeq 2500	PAIRED	GENOMIC	99	2016-08-15	4411	2634	Heliconius erato	ILLUMINA	2016-08-17	SRR4032831	SRS1615669	STRI_6499	99	NA	Panama	STRI_6499	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572389	SRX2020979	Illumina HiSeq 2500	PAIRED	GENOMIC	100	2016-08-15	3284	1964	Heliconius erato	ILLUMINA	2016-08-17	SRR4032832	SRS1615670	STRI_6610	100	NA	Panama	STRI_6610	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
126	SAMN05224096	SRX2023501	Illumina HiSeq 2000	PAIRED	GENOMIC	3661	2016-08-15	5705	2031	Heliconius erato chestertonii	ILLUMINA	2017-03-08	SRR4031992	SRS1617992	3661		01-Jan-2012	Colombia	Heliconius erato chestertonii 3661	A1	male	chestertonii	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
252	SAMN05224097	SRX2023502	Illumina HiSeq 2000	PAIRED	GENOMIC	3662	2016-08-15	15122	5487	Heliconius erato chestertonii	ILLUMINA	2017-03-08	SRR4031993	SRS1617993	3662		01-Jan-2012	Colombia	Heliconius erato chestertonii 3662	Colombia	male	chestertonii	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224106	SRX2023503	Illumina HiSeq 2000	PAIRED	GENOMIC	BC3224	2016-08-15	8566	3359	Heliconius erato notabilis	ILLUMINA	2017-03-08	SRR4031994	SRS1617994	BC3224		01-Jan-2012	Ecuador	Heliconius erato notabilis BC3224	Huamboya	female	notabilis	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
241	SAMN05224196	SRX2023504	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM0087	2016-08-15	13544	7435	Heliconius erato demophoon	ILLUMINA	2017-03-08	SRR4031995	SRS1617995	STRIWOM0087		01-Jan-2012	Panama	Heliconius erato demophoon STRIWOM0087	Panama	male	demophoon	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
245	SAMN05224197	SRX2023505	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM0088	2016-08-15	15012	8228	Heliconius erato hydara	ILLUMINA	2017-03-08	SRR4031996	SRS1617996	STRIWOM0088		01-Jan-2012	Panama	Heliconius erato hydara STRIWOM0088	Panama	male	hydara	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224198	SRX2023506	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM1284	2016-08-15	13490	8618	Heliconius erato demophoon	ILLUMINA	2017-03-08	SRR4031997	SRS1617997	STRIWOM1284		01-Jan-2012	Panama	Heliconius erato demophoon STRIWOM1284	Panama	male	demophoon	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224199	SRX2023507	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM2312	2016-08-15	14213	9025	Heliconius hecalesia	ILLUMINA	2017-03-08	SRR4031998	SRS1617998	STRIWOM2312		01-Jan-2012	Panama	Heliconius hecalesia STRIWOM2312	Panama	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
231	SAMN05224200	SRX2023508	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5193	2016-08-15	11051	6070	Heliconius erato hydara	ILLUMINA	2017-03-08	SRR4031999	SRS1617999	STRIWOM5193		01-Jan-2012	Panama	Heliconius erato hydara STRIWOM5193	Panama	male	hydara	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
237	SAMN05224201	SRX2023509	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5351	2016-08-15	9611	5327	Heliconius erato hydara	ILLUMINA	2017-03-08	SRR4032000	SRS1618000	STRIWOM5351		01-Jan-2012	Panama	Heliconius erato hydara STRIWOM5351	Panama	male	hydara	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224202	SRX2023510	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5353	2016-08-15	12879	8213	Heliconius erato demophoon	ILLUMINA	2017-03-08	SRR4032001	SRS1618001	STRIWOM5353		01-Jan-2012	Panama	Heliconius erato demophoon STRIWOM5353	Panama	female	demophoon	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224203	SRX2023511	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5362	2016-08-15	12376	7995	Heliconius erato demophoon	ILLUMINA	2017-03-08	SRR4032002	SRS1618002	STRIWOM5362		01-Jan-2012	Panama	Heliconius erato demophoon STRIWOM5362	Panama	female	demophoon	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224204	SRX2023512	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5732	2016-08-15	10655	7844	Heliconius erato phyllis	ILLUMINA	2017-03-08	SRR4032003	SRS1618003	STRIWOM5732		01-Jan-2012	Bolivia	Heliconius erato phyllis STRIWOM5732	Bolivia	male	phyllis	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224205	SRX2023513	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5742	2016-08-15	12688	9265	Heliconius erato phyllis	ILLUMINA	2017-03-08	SRR4032004	SRS1618004	STRIWOM5742		01-Jan-2012	Bolivia	Heliconius erato phyllis STRIWOM5742	Bolivia	male	phyllis	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224107	SRX2023514	Illumina HiSeq 2000	PAIRED	GENOMIC	BC3225	2016-08-15	9006	3561	Heliconius erato notabilis	ILLUMINA	2017-03-08	SRR4032005	SRS1618005	BC3225		01-Jan-2012	Ecuador	Heliconius erato notabilis BC3225	Huamboya	female	notabilis	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224206	SRX2023515	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5765	2016-08-15	12262	8929	Heliconius erato phyllis	ILLUMINA	2017-03-08	SRR4032006	SRS1618006	STRIWOM5765		01-Jan-2012	Bolivia	Heliconius erato phyllis STRIWOM5765	Bolivia	male	phyllis	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
245	SAMN05224207	SRX2023516	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5766	2016-08-15	10485	5831	Heliconius erato phyllis	ILLUMINA	2017-03-08	SRR4032007	SRS1618007	STRIWOM5766		01-Jan-2012	Bolivia	Heliconius erato phyllis STRIWOM5766	Bolivia	male	phyllis	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224208	SRX2023517	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5779	2016-08-15	13806	10342	Heliconius erato amalfreda	ILLUMINA	2017-03-08	SRR4032008	SRS1618008	STRIWOM5779		01-Jan-2012	Suriname	Heliconius erato amalfreda STRIWOM5779	Brokopondo	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224209	SRX2023518	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5780	2017-03-14	11936	9040	Heliconius erato amalfreda	ILLUMINA	2017-03-14	SRR4032009	SRS1618009	STRIWOM5780		01-Jan-2012	Suriname	Heliconius erato amalfreda STRIWOM5780	Brokopondo	female		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224210	SRX2023519	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5781	2017-03-14	13475	10045	Heliconius erato amalfreda	ILLUMINA	2017-03-14	SRR4032010	SRS1618010	STRIWOM5781		01-Jan-2012	Suriname	Heliconius erato amalfreda STRIWOM5781	Brokopondo	female		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224211	SRX2023520	Illumina HiSeq 2000	PAIRED	GENOMIC	STRIWOM5792	2016-08-15	22455	14444	Heliconius ricini	ILLUMINA	2017-03-08	SRR4032011	SRS1618011	STRIWOM5792		01-Jan-2012	Suriname	Heliconius ricini STRIWOM5792	Brokopondo	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224108	SRX2023521	Illumina HiSeq 2000	PAIRED	GENOMIC	BC3227	2016-08-15	8092	3237	Heliconius erato notabilis	ILLUMINA	2017-03-08	SRR4032012	SRS1618012	BC3227		01-Jan-2012	Ecuador	Heliconius erato notabilis BC3227	Huamboya	female	notabilis	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224109	SRX2023522	Illumina HiSeq 2000	PAIRED	GENOMIC	BC3228	2016-08-15	7106	2803	Heliconius erato notabilis	ILLUMINA	2017-03-08	SRR4032013	SRS1618013	BC3228		01-Jan-2012	Ecuador	Heliconius erato notabilis BC3228	Huamboya	male	notabilis	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224110	SRX2023523	Illumina HiSeq 2000	PAIRED	GENOMIC	BC3277	2016-08-15	8561	3378	Heliconius erato etylus	ILLUMINA	2017-03-08	SRR4032014	SRS1618014	BC3277		01-Jan-2012	Ecuador	Heliconius erato etylus BC3277	Huamboya	male	etylus	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224111	SRX2023524	Illumina HiSeq 2000	PAIRED	GENOMIC	BC3278	2016-08-15	9192	3658	Heliconius erato etylus	ILLUMINA	2017-03-08	SRR4032015	SRS1618015	BC3278		01-Jan-2012	Ecuador	Heliconius erato etylus BC3278	Huamboya	female	etylus	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224112	SRX2023525	Illumina HiSeq 2000	PAIRED	GENOMIC	BC3280	2016-08-15	8330	3332	Heliconius erato etylus	ILLUMINA	2017-03-08	SRR4032016	SRS1618016	BC3280		01-Jan-2012	Ecuador	Heliconius erato etylus BC3280	Huamboya	female	etylus	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224113	SRX2023526	Illumina HiSeq 2000	PAIRED	GENOMIC	BC3281	2016-08-15	9532	3778	Heliconius erato etylus	ILLUMINA	2017-03-08	SRR4032017	SRS1618017	BC3281		01-Jan-2012	Ecuador	Heliconius erato etylus BC3281	Huamboya	male	etylus	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224114	SRX2023527	Illumina HiSeq 2000	PAIRED	GENOMIC	BC3282	2016-08-15	9646	3827	Heliconius erato etylus	ILLUMINA	2017-03-08	SRR4032018	SRS1618018	BC3282		01-Jan-2012	Ecuador	Heliconius erato etylus BC3282	Huamboya	female	etylus	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
252	SAMN05224115	SRX2023528	Illumina HiSeq 2000	PAIRED	GENOMIC	CA51	2016-08-15	9761	3503	Heliconius erato petiverana	ILLUMINA	2017-03-08	SRR4032019	SRS1618019	CA51		01-Jan-2012	Mexico	Heliconius erato petiverana CA51	Mexico	female	petiverana	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
252	SAMN05224098	SRX2023529	Illumina HiSeq 2000	PAIRED	GENOMIC	3663	2016-08-15	14339	4936	Heliconius erato chestertonii	ILLUMINA	2017-03-08	SRR4032020	SRS1618020	3663		01-Jan-2012	Colombia	Heliconius erato chestertonii 3663	Colombia	male	chestertonii	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
252	SAMN05224116	SRX2023530	Illumina HiSeq 2000	PAIRED	GENOMIC	CA53	2016-08-15	11614	4063	Heliconius erato petiverana	ILLUMINA	2017-03-08	SRR4032021	SRS1618021	CA53		01-Jan-2012	Mexico	Heliconius erato petiverana CA53	Mexico	male	petiverana	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
252	SAMN05224117	SRX2023531	Illumina HiSeq 2000	PAIRED	GENOMIC	CA54	2016-08-15	14764	5133	Heliconius erato petiverana	ILLUMINA	2017-03-08	SRR4032022	SRS1618022	CA54		01-Jan-2012	Mexico	Heliconius erato petiverana CA54	Mexico	male	petiverana	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
252	SAMN05224119	SRX2023533	Illumina HiSeq 2000	PAIRED	GENOMIC	CA56	2016-08-15	13252	4717	Heliconius erato petiverana	ILLUMINA	2017-03-08	SRR4032024	SRS1618023	CA56		01-Jan-2012	Mexico	Heliconius erato petiverana CA56	Mexico	male	petiverana	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224120	SRX2023534	Illumina HiSeq 2000	PAIRED	GENOMIC	char001	2016-08-15	13177	8418	Heliconius charithonia	ILLUMINA	2017-03-08	SRR4032025	SRS1618024	char001		01-Jan-2012	Puerto Rico	Heliconius charithonia char001	Puerto Rico	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224121	SRX2023535	Illumina HiSeq 2000	PAIRED	GENOMIC	char002	2016-08-15	7480	5226	Heliconius charithonia	ILLUMINA	2017-03-08	SRR4032026	SRS1618025	char002		01-Jan-2012	Puerto Rico	Heliconius charithonia char002	Puerto Rico	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224122	SRX2023536	Illumina HiSeq 2000	PAIRED	GENOMIC	cyrbia004	2016-08-15	11083	7887	Heliconius erato cyrbia	ILLUMINA	2017-03-08	SRR4032027	SRS1618026	cyrbia004		01-Jan-2012	Ecuador	Heliconius erato cyrbia cyrbia004	Vilcabamba	female	cyrbia	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
252	SAMN05224118	SRX2023532	Illumina HiSeq 2000	PAIRED	GENOMIC	CA55	2016-08-15	11293	3988	Heliconius erato petiverana	ILLUMINA	2017-03-08	SRR4032023	SRS1618027	CA55		01-Jan-2012	Mexico	Heliconius erato petiverana CA55	Mexico	female	petiverana	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224124	SRX2023538	Illumina HiSeq 2000	PAIRED	GENOMIC	cyrbia023	2016-08-15	10050	7119	Heliconius erato cyrbia	ILLUMINA	2017-03-08	SRR4032029	SRS1618028	cyrbia023		01-Jan-2012	Ecuador	Heliconius erato cyrbia cyrbia023	Vilcabamba	male	cyrbia	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224123	SRX2023537	Illumina HiSeq 2000	PAIRED	GENOMIC	cyrbia005	2016-08-15	10127	7189	Heliconius erato cyrbia	ILLUMINA	2017-03-08	SRR4032028	SRS1618029	cyrbia005		01-Jan-2012	Ecuador	Heliconius erato cyrbia cyrbia005	Vilcabamba	female	cyrbia	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224125	SRX2023539	Illumina HiSeq 2000	PAIRED	GENOMIC	cyrbia024	2016-08-15	9933	7045	Heliconius erato cyrbia	ILLUMINA	2017-03-08	SRR4032030	SRS1618030	cyrbia024		01-Jan-2012	Ecuador	Heliconius erato cyrbia cyrbia024	Vilcabamba	male	cyrbia	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
252	SAMN05224099	SRX2023540	Illumina HiSeq 2000	PAIRED	GENOMIC	3664	2016-08-15	18234	6281	Heliconius erato chestertonii	ILLUMINA	2017-03-08	SRR4032031	SRS1618031	3664		01-Jan-2012	Colombia	Heliconius erato chestertonii 3664	Colombia	male	chestertonii	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224126	SRX2023541	Illumina HiSeq 2000	PAIRED	GENOMIC	GS012redo	2016-08-15	13171	9191	Heliconius erato favorinus	ILLUMINA	2017-03-08	SRR4032032	SRS1618032	GS012redo		01-Jan-2012	Peru	Heliconius erato favorinus GS012redo	Tarapoto	male	favorinus	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224127	SRX2023542	Illumina HiSeq 2000	PAIRED	GENOMIC	GS020redo	2016-08-15	11899	8085	Heliconius erato emma	ILLUMINA	2017-03-08	SRR4032033	SRS1618033	GS020redo		01-Jan-2012	Peru	Heliconius erato emma GS020redo	Peru	female	emma	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224128	SRX2023543	Illumina HiSeq 2000	PAIRED	GENOMIC	GS021redo	2016-08-15	10303	7014	Heliconius erato emma	ILLUMINA	2017-03-08	SRR4032034	SRS1618034	GS021redo		01-Jan-2012	Peru	Heliconius erato emma GS021redo	San Cristobal	male	emma	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224129	SRX2023544	Illumina HiSeq 2000	PAIRED	GENOMIC	hermathena13	2016-08-15	13640	9631	Heliconius hermathena	ILLUMINA	2017-03-08	SRR4032035	SRS1618035	hermathena13		01-Jan-2012	Brazil	Heliconius hermathena hermathena13	Brazil	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224130	SRX2023545	Illumina HiSeq 2000	PAIRED	GENOMIC	hermathena14	2016-08-15	16328	11492	Heliconius hermathena	ILLUMINA	2017-03-08	SRR4032036	SRS1618036	hermathena14		01-Jan-2012	Brazil	Heliconius hermathena hermathena14	Brazil	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224131	SRX2023546	Illumina HiSeq 2000	PAIRED	GENOMIC	hermathena15	2016-08-15	19752	13875	Heliconius hermathena	ILLUMINA	2017-03-08	SRR4032037	SRS1618037	hermathena15		01-Jan-2012	Brazil	Heliconius hermathena hermathena15	Brazil	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224132	SRX2023547	Illumina HiSeq 2000	PAIRED	GENOMIC	himera001	2016-08-15	9146	6333	Heliconius himera	ILLUMINA	2017-03-08	SRR4032038	SRS1618038	himera001		01-Jan-2012	Ecuador	Heliconius himera himera001	Vilcabamba	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224133	SRX2023548	Illumina HiSeq 2000	PAIRED	GENOMIC	himera002	2016-08-15	9940	6870	Heliconius himera	ILLUMINA	2017-03-08	SRR4032039	SRS1618039	himera002		01-Jan-2012	Ecuador	Heliconius himera himera002	Vilcabamba	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224134	SRX2023549	Illumina HiSeq 2000	PAIRED	GENOMIC	himera003	2016-08-15	10319	7155	Heliconius himera	ILLUMINA	2017-03-08	SRR4032040	SRS1618040	himera003		01-Jan-2012	Ecuador	Heliconius himera himera003	Vilcabamba	female		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224100	SRX2023551	Illumina HiSeq 2000	PAIRED	GENOMIC	BC0410	2016-08-15	14975	10860	Heliconius erato notabilis	ILLUMINA	2017-03-08	SRR4032042	SRS1618041	BC0410		01-Jan-2012	Ecuador	Heliconius erato notabilis BC0410	Mera	male	notabilis	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224135	SRX2023550	Illumina HiSeq 2000	PAIRED	GENOMIC	himera006	2016-08-15	7400	5398	Heliconius himera	ILLUMINA	2017-03-08	SRR4032041	SRS1618042	himera006		01-Jan-2012	Ecuador	Heliconius himera himera006	Vilcabamba	female		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224136	SRX2023552	Illumina HiSeq 2000	PAIRED	GENOMIC	himera030	2016-08-15	7031	5126	Heliconius himera	ILLUMINA	2017-03-08	SRR4032043	SRS1618043	himera030		01-Jan-2012	Ecuador	Heliconius himera himera030	Vilcabamba	male		whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224137	SRX2023553	Illumina HiSeq 2000	PAIRED	GENOMIC	lativitta01	2016-08-15	10491	7690	Heliconius erato lativitta	ILLUMINA	2017-03-08	SRR4032044	SRS1618044	lativitta01		01-Jan-2012	Ecuador	Heliconius erato lativitta lativitta01	Ahuano	female	lativitta	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224138	SRX2023554	Illumina HiSeq 2000	PAIRED	GENOMIC	lativitta02	2016-08-15	13381	9830	Heliconius erato lativitta	ILLUMINA	2017-03-08	SRR4032045	SRS1618045	lativitta02		01-Jan-2012	Ecuador	Heliconius erato lativitta lativitta02	Ahuano	female	lativitta	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224139	SRX2023555	Illumina HiSeq 2000	PAIRED	GENOMIC	lativitta03	2016-08-15	15269	10869	Heliconius erato lativitta	ILLUMINA	2017-03-08	SRR4032046	SRS1618046	lativitta03		01-Jan-2012	Ecuador	Heliconius erato lativitta lativitta03	Ahuano	female	lativitta	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
200	SAMN05224140	SRX2023556	Illumina HiSeq 2000	PAIRED	GENOMIC	lativitta04	2016-08-15	16025	11749	Heliconius erato lativitta	ILLUMINA	2017-03-08	SRR4032047	SRS1618047	lativitta04		01-Jan-2012	Ecuador	Heliconius erato lativitta lativitta04	Jondachi	female	lativitta	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224141	SRX2023557	Illumina HiSeq 2000	PAIRED	GENOMIC	M3654	2016-08-15	12058	8250	Heliconius erato venus	ILLUMINA	2017-03-08	SRR4032048	SRS1618048	M3654		01-Jan-2012	Colombia	Heliconius erato venus M3654	Colombia	male	venus	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224142	SRX2023558	Illumina HiSeq 2000	PAIRED	GENOMIC	M3655	2016-08-15	14587	9952	Heliconius erato venus	ILLUMINA	2017-03-08	SRR4032049	SRS1618049	M3655		01-Jan-2012	Colombia	Heliconius erato venus M3655	Colombia	female	venus	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05224143	SRX2023559	Illumina HiSeq 2000	PAIRED	GENOMIC	M3656	2016-08-15	12314	8628	Heliconius erato venus	ILLUMINA	2017-03-08	SRR4032050	SRS1618050	M3656		01-Jan-2012	Colombia	Heliconius erato venus M3656	Colombia	male	venus	whole body	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
